order_id,order_date,menu_item_name,menu_item_category,menu_item_price,menu_item_size,menu_item_quantity,customer_name,delivery,delivery_address
HWA9HIEOPR,2024-05-18,Supreme Pizza,Pizza,13.99,Large,7,John Smith,Yes,"8706 Eastern Pkwy, Brooklyn, NY"
4AT6PMNTXB,2024-05-07,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Sarah Gonzalez,Yes,"8874 Nostrand Ave, Brooklyn, NY"
SG7D327KSA,2024-05-31,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,John Gonzalez,No,
BKVSCHV1QY,2024-01-04,Deep Dish Cheese,Pizza,11.49,Regular,3,Sandra Jackson,No,
CJMYXGK0OI,2024-05-24,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Donald Martin,Yes,"8970 Utica Ave, Brooklyn, NY"
54OWO1MB06,2024-07-02,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Michael Anderson,Yes,"1472 Coney Island Ave, Brooklyn, NY"
Q1G6LLECXP,2024-06-17,Caesar Wings,Wings,8.99,8pc,4,Karen Garcia,Yes,"7119 Bedford Ave, Brooklyn, NY"
YBOVCB1YNT,2024-04-05,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Lisa Taylor,No,
NX4HOO8AZC,2024-06-05,Supreme Pizza,Pizza,13.99,Large,3,Anthony Davis,Yes,"5390 Ocean Pkwy, Brooklyn, NY"
HB0JEOSV00,2024-03-24,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Jessica Garcia,Yes,"3835 Coney Island Ave, Brooklyn, NY"
909N78P0TW,2024-05-29,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Nancy Moore,Yes,"7158 Court St, Brooklyn, NY"
NQK612JUNS,2024-01-14,Classic Cheese Pizza,Pizza,8.99,8pc,7,Betty Thomas,Yes,"8375 Fulton St, Brooklyn, NY"
AE1PBT1Q27,2024-11-17,Mountain Dew 2 Liter,Beverage,3.29,2L,6,Sandra Moore,Yes,"4466 Nostrand Ave, Brooklyn, NY"
VO9K3SW6KH,2024-04-27,Aquafina Water,Beverage,1.99,20oz,8,Susan Smith,No,
18X2TMYZJ2,2024-09-20,Italian Cheese Bread,Sides,6.49,Regular,1,William Anderson,Yes,"6833 Nostrand Ave, Brooklyn, NY"
302C74N0CD,2024-07-08,Deep Dish Cheese,Pizza,11.49,Regular,2,James Moore,Yes,"4802 Court St, Brooklyn, NY"
M1Y7TO4MTP,2024-10-09,Veggie Pizza,Pizza,12.49,Large,4,Anthony Brown,No,
YDYCVSYRPF,2024-04-19,Supreme Pizza,Pizza,13.99,Large,4,Patricia Garcia,Yes,"2479 Atlantic Ave, Brooklyn, NY"
I72GJZ1780,2024-09-29,Buffalo Wings,Wings,9.49,8pc,7,Jessica Brown,No,
YWHB2F0Q15,2024-02-22,Crazy Bread Combo,Sides,5.99,Regular,4,Karen Anderson,Yes,"6498 Utica Ave, Brooklyn, NY"
UKXNK47SL7,2024-09-22,Classic Pepperoni Pizza,Pizza,9.49,Large,7,Lisa Rodriguez,Yes,"4695 Utica Ave, Brooklyn, NY"
C89HVELD52,2024-01-01,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Jessica Gonzalez,Yes,"3035 Court St, Brooklyn, NY"
C8AK2IVD8D,2024-04-13,Italian Cheese Bread,Sides,6.49,Regular,7,Richard Martinez,No,
QBUN9P1F9W,2024-12-08,Veggie Pizza,Sides,12.49,Large,8,Mark,No,
J757PR7PBB,2024-03-18,Caesar Wings,Wings,8.99,8pc,3,Joseph Wilson,Yes,"4858 Nostrand Ave, Brooklyn, NY"
R14Y8M7XWY,2024-10-16,Buffalo Wings,Wings,9.49,8pc,3,Ashley Taylor,Yes,"5888 Nostrand Ave, Brooklyn, NY"
IHSCXCNC49,2024-08-29,Crazy Bread Combo,Sides,5.99,Regular,1,Ashley Taylor,No,
757957K4VB,2024-02-24,2 Liter Pepsi,Beverage,3.29,2L,3,Betty Williams,No,
56Z99ENFIE,2024-08-23,Caesar Wings,Wings,8.99,8pc,3,Joseph Wilson,Yes,"8395 Nostrand Ave, Brooklyn, NY"
GVGMSYI60Q,2024-04-28,Aquafina Water,Beverage,1.99,20oz,6,Susan Davis,Yes,"8446 Fulton St, Brooklyn, NY"
TF1WZ4LDHT,2024-12-24,2 Liter Diet Pepsi,Beverage,3.29,2L,6,Donald Brown,No,
4BR2FXV8JD,2024-06-12,Classic Cheese Pizza,Pizza,8.99,Large,7,David Martinez,No,
KRNQQFO6UM,2024-02-20,Crazy Bread Combo,Sides,5.99,Regular,4,Anthony Lopez,Yes,"6992 Fulton St, Brooklyn, NY"
OF5CDFM3N5,2024-05-10,Supreme Pizza,Pizza,13.99,Large,3,Patricia Garcia,Yes,"7903 Utica Ave, Brooklyn, NY"
JC9RTOR3PI,2024-01-27,Italian Cheese Bread,Sides,6.49,Regular,8,Thomas Jackson,No,
29LDVVOC7P,2024-11-07,Veggie Pizza,Pizza,12.49,Large,2,Nancy Jackson,Yes,"202 Kings Hwy, Brooklyn, NY"
0AWSRPXCYE,2024-03-23,Caesar Wings,Wings,8.99,8pc,6,Mary Martin,Yes,"6030 Flatbush Ave, Brooklyn, NY"
JD3TTET59R,2024-05-28,Italian Cheese Bread,Sides,6.49,Regular,3,Linda Jackson,No,
4J0HA0W7FO,2024-02-19,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Lisa Anderson,Yes,"3268 Flatbush Ave, Brooklyn, NY"
H1YGLVXF5U,2024-01-12,3 Meat Treat Pizza,Pizza,12.99,Large,4,Susan Williams,Yes,"8312 Nostrand Ave, Brooklyn, NY"
IODILH4EBC,2024-06-26,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,David Taylor,No,
FEW012O78D,2024-11-23,Classic Cheese Pizza,Pizza,8.99,Large,4,Jessica Miller,No,
CY445AZD30,2024-08-14,Classic Cheese Pizza,Pizza,8.99,Large,3,Barbara Johnson,Yes,"871 Utica Ave, Brooklyn, NY"
PVK8R6DDJD,2024-02-08,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Joseph Hernandez,No,
V3Q580K5WW,2024-07-14,Classic Pepperoni Pizza,Pizza,9.49,Large,6,John Johnson,No,
P7N4497YSL,2024-04-03,Classic Cheese Pizza,Pizza,8.99,Large,2,Lisa Martinez,No,
C3O8K2BAHZ,2024-02-21,Deep Dish Cheese,Pizza,11.49,Regular,3,James Anderson,Yes,"1490 Fulton St, Brooklyn, NY"
U67PA3LJQL,2024-10-14,ExtraMostBestest Cheese,Wings,10.49,Large,4,John Hernandez,No,
VMVZD3T7G6,2024-06-01,Italian Cheese Bread,Sides,6.49,Regular,5,Linda Jackson,No,
7OCHE392WS,2024-11-26,2 Liter Pepsi,Beverage,3.29,2L,3,Charles Martin,Yes,"5624 Bedford Ave, Brooklyn, NY"
VAOGLV1ONO,2024-10-03,Classic Cheese Pizza,Pizza,8.99,Large,4,Sandra Jackson,Yes,"8693 Eastern Pkwy, Brooklyn, NY"
QQUAXJEA93,2024-01-01,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Donald Garcia,No,
HCYFE49KAT,2024-12-13,3 Meat Treat Pizza,Pizza,12.99,Large,6,Michael Thomas,No,
3CBZ2DLF7G,2024-06-11,Italian Cheese Bread,Sides,6.49,Regular,4,Elizabeth Rodriguez,Yes,"7469 Utica Ave, Brooklyn, NY"
PVIM2QZZJZ,2024-12-13,Veggie Pizza,Pizza,12.49,Large,9,Jessica Hernandez,Yes,
YOZROSSSS2,2024-12-03,2 Liter Pepsi,Beverage,3.29,2L,2,James Moore,Yes,"1875 Atlantic Ave, Brooklyn, NY"
46JCTH7JHC,2024-08-26,ExtraMostBestest Pepperoni,Pizza,10.49,Large,4,Robert Lopez,Yes,"7483 Atlantic Ave, Brooklyn, NY"
43ST1HCQ0T,2024-09-24,2 Liter Pepsi,Beverage,3.29,2L,3,Thomas Anderson,Yes,"1491 Flatbush Ave, Brooklyn, NY"
H3RXNDDZTP,2024-06-17,Crazy Bread Combo,Sides,5.99,Regular,6,Richard Martin,Yes,"2107 Bedford Ave, Brooklyn, NY"
JP5P4NJKW3,2024-04-11,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,Anthony Thomas,No,
CFV0QXKLR5,2024-11-26,Deep Dish Cheese,Pizza,11.49,,1,William Jackson,No,
2FQRG1R81X,2024-12-08,Italian Cheese Bread,Sides,6.49,Regular,4,John Martin,No,
E768NU7TR9,2024-07-06,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Elizabeth Martin,Yes,"8609 Ocean Pkwy, Brooklyn, NY"
G8GN7GR6LV,2024-01-22,Crazy Bread Combo,Sides,5.99,Regular,3,Jennifer Moore,No,
WORLEWUHDR,2024-07-09,Crazy Bread,Sides,4.99,Regular,3,Jessica Brown,No,
S40OBADPH2,2024-11-06,Aquafina Water,Beverage,1.99,20oz,1,Charles Martinez,Yes,"5025 Atlantic Ave, Brooklyn, NY"
OLMOW99W1R,2024-09-18,Veggie Pizza,Pizza,12.49,Large,1,Richard Davis,No,
C2MG5R7XIV,2024-06-07,Aquafina Water,Beverage,1.99,20oz,2,Elizabeth Jackson,Yes,"6033 Flatbush Ave, Brooklyn, NY"
1NT0JGIRB0,2024-03-19,Crazy Bread,Sides,4.99,Regular,2,John Moore,No,
WB5YHEXLDX,2024-06-12,2 Liter Pepsi,Beverage,3.29,2L,10,Mark Thomas,Yes,"2484 Church Ave, Brooklyn, NY"
D0Z7K6XK3G,2024-06-30,2 Liter Diet Pepsi,Beverage,3.29,2L,9,Linda Smith,No,
GIPT3JMJ0L,2024-04-25,Supreme Pizza,Pizza,13.99,Large,3,Matthew Taylor,Yes,"2350 Court St, Brooklyn, NY"
HYNYW45RMI,2024-06-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,2,Jessica,No,
MD5DWDT62I,2024-02-09,Crazy Bread,Sides,4.99,Regular,1,Sandra Wilson,Yes,"1965 Bedford Ave, Brooklyn, NY"
WEB9Q8TGEP,2024-03-26,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Anthony Moore,Yes,"3472 Kings Hwy, Brooklyn, NY"
SQ8UDGUL2C,2024-07-22,Aquafina Water,Beverage,1.99,20oz,8,Karen Martin,Yes,"7974 Flatbush Ave, Brooklyn, NY"
YEZCI7AOLH,2024-03-06,Aquafina Water,Beverage,1.99,20oz,3,James Jackson,Yes,"3213 Kings Hwy, Brooklyn, NY"
KZYJOL5GON,2024-11-03,Classic Pepperoni Pizza,Pizza,9.49,Large,10,Lisa Moore,No,
GUH9WI538H,2024-08-29,Mountain Dew 2 Liter,Beverage,3.29,2L,6,Elizabeth Anderson,Yes,"342 Flatbush Ave, Brooklyn, NY"
0EBDXWR04W,2024-11-26,Deep Dish Pepperoni,Pizza,11.99,Regular,2,Karen Smith,No,
KYFBP4QY4P,2024-12-30,Mountain Dew 2 Liter,Beverage,3.29,2L,4,Mark Brown,No,
0IRJ51GYA7,2024-02-22,Buffalo Wings,Wings,9.49,8pc,1,Michael Williams,Yes,"5178 Kings Hwy, Brooklyn, NY"
28905HO2CC,2024-04-10,Buffalo Wings,Wings,9.49,8pc,2,Joseph Lopez,No,
VPB32WTAU3,2024-08-30,Crazy Bread Combo,Sides,5.99,Regular,4,Ashley Thomas,No,
FKAJJ2GANO,2024-03-05,Deep Dish Cheese,Pizza,11.49,Regular,2,Linda Hernandez,No,
ZUIDVJPS1F,2024-08-12,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Daniel Jones,Yes,"6716 Atlantic Ave, Brooklyn, NY"
R2Y79LYQP2,2024-12-06,Buffalo Wings,Wings,9.49,8pc,4,Barbara Brown,No,
2QIKQUGBGX,2024-08-09,Deep Dish Cheese,Pizza,11.49,Regular,3,Mark Anderson,Yes,"2722 Fulton St, Brooklyn, NY"
933E2QT53B,2024-07-04,Deep Dish Pepperoni,Pizza,11.99,Regular,2,William Garcia,Yes,"2214 Eastern Pkwy, Brooklyn, NY"
HITCUMM7PF,2024-01-26,Italian Cheese Bread,Sides,6.49,Regular,2,Ashley Thomas,Yes,"3389 Flatbush Ave, Brooklyn, NY"
FWYB51PCME,2024-03-04,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Barbara Martinez,Yes,"9861 Court St, Brooklyn, NY"
JMOV3WOYSX,2024-05-08,3 Meat Treat Pizza,Pizza,12.99,Large,4,Betty Williams,Yes,"4565 Bedford Ave, Brooklyn, NY"
PVPAZA6XAM,2024-06-14,Classic Pepperoni Pizza,Pizza,9.49,Large,6,James Miller,Yes,"6535 Bedford Ave, Brooklyn, NY"
7ML55D6Z98,2024-05-01,Crazy Bread,Sides,4.99,Regular,1,William Martin,Yes,"3182 Church Ave, Brooklyn, NY"
5IHL2TJHG1,2024-11-20,Classic Cheese Pizza,Pizza,8.99,Large,1,Linda Rodriguez,Yes,"3903 Coney Island Ave, Brooklyn, NY"
NQXAR3JDX5,2024-05-16,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,Susan Brown,Yes,"9685 Church Ave, Brooklyn, NY"
RV3B2AYA4Y,2024-01-15,Aquafina Water,Beverage,1.99,20oz,4,Robert Lopez,Yes,"8991 Atlantic Ave, Brooklyn, NY"
NP2E0BND25,2024-11-13,Italian Cheese Bread,Sides,6.49,Regular,4,Daniel Martinez,Yes,"7389 Flatbush Ave, Brooklyn, NY"
IMTBBWE28E,2024-03-18,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Thomas Lopez,Yes,"9701 Fulton St, Brooklyn, NY"
OW7N4ZDHYV,2024-02-22,Classic Cheese Pizza,Pizza,8.99,Large,3,Karen Johnson,Yes,"1889 Bedford Ave, Brooklyn, NY"
C5L3UQ03JW,2024-08-26,3 Meat Treat Pizza,Pizza,12.99,Large,1,Charles Davis,Yes,"2197 Atlantic Ave, Brooklyn, NY"
X74XUTZ7JC,2024-10-19,Crazy Bread,Sides,4.99,Regular,4,Mark Davis,Yes,"683 Kings Hwy, Brooklyn, NY"
FU3CEGSA1T,2024-10-19,Supreme Pizza,Pizza,13.99,Large,5,Joseph Miller,Yes,"4705 Bedford Ave, Brooklyn, NY"
MCMNNK6A2P,2024-08-25,Classic Cheese Pizza,Pizza,8.99,2L,5,Joseph Lopez,No,
XDCOS516XE,2024-02-12,2 Liter Pepsi,Beverage,3.29,2L,4,David Davis,Yes,"7593 Fulton St, Brooklyn, NY"
WOOETQ0DAU,2024-04-02,ExtraMostBestest Cheese,Pizza,10.49,Large,2,Donald Martinez,No,
XT3CNRY587,2024-08-31,Classic Cheese Pizza,Pizza,8.99,Large,7,Donald Thomas,Yes,"5982 Eastern Pkwy, Brooklyn, NY"
G5S93S8DYD,2024-04-27,Crazy Bread,Sides,4.99,Regular,7,James Gonzalez,Yes,"9756 Utica Ave, Brooklyn, NY"
V7IXLLJO7W,2024-06-16,Classic Pepperoni Pizza,Pizza,9.49,Large,6,John Johnson,No,
LZ3Z72R5I1,2024-04-08,ExtraMostBestest Cheese,Pizza,10.49,Large,1,Richard Miller,Yes,"7369 Nostrand Ave, Brooklyn, NY"
C67958VP4G,2024-07-29,Deep Dish Pepperoni,Pizza,11.99,Regular,1,Matthew Martinez,No,
O7S473QFJ4,2024-02-06,ExtraMostBestest Cheese,Pizza,10.49,Regular,3,Robert Martin,Yes,"6209 Kings Hwy, Brooklyn, NY"
9DF5IKLEYC,2024-09-28,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Mary Taylor,Yes,"2365 Nostrand Ave, Brooklyn, NY"
NDAZ54QYGK,2024-06-03,2 Liter Pepsi,Beverage,3.29,2L,2,Mark Rodriguez,No,
A6F70RTCVY,2024-07-31,Classic Cheese Pizza,Pizza,8.99,Large,2,Daniel Moore,No,
9S0GD5N0GU,2024-11-05,Classic Pepperoni Pizza,Pizza,9.49,Large,1,William Gonzalez,Yes,"8504 Eastern Pkwy, Brooklyn, NY"
IXFZZ9ASKY,2024-06-12,Supreme Pizza,Pizza,13.99,Large,8,Patricia Miller,No,
C79RZC0FLA,2024-06-01,Crazy Bread Combo,Sides,5.99,Regular,6,Anthony Brown,Yes,"8760 Flatbush Ave, Brooklyn, NY"
U7CDCAIPD1,2024-04-14,Crazy Bread,Sides,4.99,Regular,6,Betty Gonzalez,No,
BQ7969EC0F,2024-07-26,Crazy Bread,Sides,4.99,Regular,4,Betty Martin,Yes,"9763 Coney Island Ave, Brooklyn, NY"
SKLT7XEOEN,2024-03-04,Buffalo Wings,Wings,9.49,8pc,4,Joseph Davis,Yes,"6704 Bedford Ave, Brooklyn, NY"
8R29FMSH9Y,2024-05-07,Buffalo Wings,Wings,9.49,8pc,4,Lisa Taylor,Yes,"4461 Ocean Pkwy, Brooklyn, NY"
6GUUHRZWI2,2024-09-08,Classic Cheese Pizza,Pizza,8.99,Large,7,William Garcia,No,
F0OJT5LPXN,2024-06-06,3 Meat Treat Pizza,Pizza,12.99,Large,2,Michael Smith,No,
KE9MOVBX2A,2024-03-01,Aquafina Water,Beverage,1.99,20oz,2,Richard Gonzalez,No,
GILM0WH8ZA,2024-01-30,Deep Dish Cheese,Pizza,11.49,Regular,4,Mark Lopez,No,
Z2HAWC0NBA,2024-10-13,Classic Pepperoni Pizza,Pizza,9.49,Large,8,Donald Taylor,Yes,"1011 Coney Island Ave, Brooklyn, NY"
9AL8JUW5UD,2024-06-05,Supreme Pizza,Pizza,13.99,Large,1,David Jones,Yes,"8212 Ocean Pkwy, Brooklyn, NY"
C7PBGEP9LZ,2024-03-02,Deep Dish Cheese,Pizza,11.49,Regular,8,Matthew Johnson,No,
TZO8XUDOF8,2024-11-01,Veggie Pizza,Pizza,12.49,Large,2,Sandra Rodriguez,Yes,"5053 Nostrand Ave, Brooklyn, NY"
RRYJ72TUXI,2024-02-29,Buffalo Wings,Wings,9.49,8pc,1,Richard Moore,No,
BHDCGZF2UM,2024-05-10,Crazy Bread,Sides,4.99,Regular,1,Matthew Taylor,Yes,"6781 Bedford Ave, Brooklyn, NY"
AFT2C4ZWBM,2024-04-19,Mountain Dew 2 Liter,Beverage,3.29,2L,2,Richard Garcia,Yes,"7047 Coney Island Ave, Brooklyn, NY"
TO0SS35AY7,2024-07-11,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Robert Anderson,Yes,"4266 Utica Ave, Brooklyn, NY"
3UDGCJT8OS,2024-03-20,Crazy Bread Combo,Sides,5.99,Regular,4,Nancy Taylor,Yes,"1890 Utica Ave, Brooklyn, NY"
R3MFZK852W,2024-06-11,Classic Pepperoni Pizza,Pizza,9.49,Large,7,Charles Martin,No,
D2A1HJWUF2,2024-10-04,Classic Cheese Pizza,Pizza,8.99,Large,1,Jennifer Martin,Yes,"9854 Coney Island Ave, Brooklyn, NY"
LO9W04Q2WZ,2024-11-13,Aquafina Water,Beverage,1.99,20oz,4,Sandra,Yes,"8228 Fulton St, Brooklyn, NY"
30MDINIS3I,2024-01-04,Aquafina Water,Beverage,1.99,,3,Charles Hernandez,Yes,"9123 Flatbush Ave, Brooklyn, NY"
KCB9XCQFU0,2024-03-24,Classic Cheese Pizza,Pizza,8.99,Large,8,Susan Martin,No,
BX838B5IH7,2024-03-31,Veggie Pizza,Pizza,12.49,Large,9,Joseph Johnson,Yes,"5691 Eastern Pkwy, Brooklyn, NY"
GOH7X6I9CC,2024-10-30,Caesar Wings,Wings,8.99,8pc,3,Barbara Johnson,Yes,"4759 Fulton St, Brooklyn, NY"
1OPDSN5GFO,2024-07-01,ExtraMostBestest Cheese,Pizza,10.49,Large,4,Daniel Gonzalez,No,
KFCMDZ47FP,2024-05-06,Aquafina Water,Beverage,1.99,20oz,3,Robert Rodriguez,Yes,"2523 Eastern Pkwy, Brooklyn, NY"
T1S1HVDIYR,2024-05-01,Crazy Bread,Sides,4.99,Regular,4,Jessica Miller,Yes,"8214 Flatbush Ave, Brooklyn, NY"
EG7L4CEZDJ,2024-08-18,ExtraMostBestest Cheese,Pizza,10.49,Large,7,Karen Gonzalez,Yes,"8119 Flatbush Ave, Brooklyn, NY"
F3ZSGESKGE,2024-03-20,ExtraMostBestest Pepperoni,Pizza,10.49,Large,3,John Martin,Yes,"2335 Fulton St, Brooklyn, NY"
VIP0BQCND5,2024-10-19,Classic Pepperoni Pizza,Pizza,9.49,Large,6,Sandra Rodriguez,No,
F3K8HPKLYY,2024-08-26,Crazy Bread,Sides,4.99,Regular,3,Mary Johnson,No,
1CKJ1EMKYE,2024-04-23,2 Liter Pepsi,Beverage,3.29,2L,2,Charles Hernandez,Yes,"4687 Ocean Pkwy, Brooklyn, NY"
1C7QYJ0U28,2024-06-24,Classic Cheese Pizza,Pizza,8.99,Large,8,Barbara Moore,No,
F81UHYXFWV,2024-12-26,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Mark Miller,Yes,"995 Court St, Brooklyn, NY"
CAJKJI7UBT,2024-05-07,Crazy Bread,Sides,4.99,Regular,2,Daniel Taylor,Yes,"5438 Bedford Ave, Brooklyn, NY"
UL7Z66FNSS,2024-07-29,ExtraMostBestest Cheese,Pizza,10.49,Large,3,Linda Gonzalez,Yes,"3521 Ocean Pkwy, Brooklyn, NY"
XPQ6E2RC1A,2024-04-18,Classic Cheese Pizza,Pizza,8.99,Large,2,Jennifer Martin,Yes,"1535 Coney Island Ave, Brooklyn, NY"
SSXRJ9IORY,2024-01-24,Deep Dish Pepperoni,Pizza,11.99,Regular,4,Thomas Taylor,No,
NBG9RFGXJ6,2024-01-07,Supreme Pizza,Pizza,13.99,Large,7,Mark Jones,Yes,"6733 Fulton St, Brooklyn, NY"
UUETN1AUS9,2024-01-19,Italian Cheese Bread,Sides,6.49,Regular,2,Robert Martin,Yes,"2586 Coney Island Ave, Brooklyn, NY"
VCG8MEL61G,2024-02-01,2 Liter Diet Pepsi,Beverage,3.29,2L,2,Elizabeth Martinez,Yes,"9904 Coney Island Ave, Brooklyn, NY"
M71WHH5E3S,2024-12-18,Deep Dish Pepperoni,Pizza,11.99,Regular,7,Mary Garcia,No,
YK89C2SYOW,2024-08-26,2 Liter Pepsi,Beverage,3.29,2L,5,Karen Taylor,Yes,"8355 Eastern Pkwy, Brooklyn, NY"
K4C8QYDQ4J,2024-02-06,Crazy Bread Combo,Sides,5.99,Regular,2,Charles Wilson,Yes,"4613 Bedford Ave, Brooklyn, NY"
E72OEIH4YD,2024-08-05,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Donald Martin,No,
HRLFVWHWGA,2024-10-24,Veggie Pizza,Pizza,12.49,Large,1,Elizabeth Thomas,Yes,"2402 Eastern Pkwy, Brooklyn, NY"
R4OJ0J0DWM,2024-09-01,ExtraMostBestest Cheese,Pizza,10.49,Large,7,Robert Wilson,Yes,"2253 Eastern Pkwy, Brooklyn, NY"
KAGDHBSAKF,2024-11-08,Caesar Wings,Wings,8.99,8pc,1,Susan Smith,Yes,"2023 Eastern Pkwy, Brooklyn, NY"
HX0YS7GEJF,2024-02-06,2 Liter Pepsi,Beverage,3.29,2L,4,Mark Taylor,Yes,"1760 Bedford Ave, Brooklyn, NY"
90OKMSAYJC,2024-11-29,3 Meat Treat Pizza,Pizza,12.99,Large,4,Susan Jones,Yes,"452 Fulton St, Brooklyn, NY"
8WG0INP4VU,2024-05-18,Classic Pepperoni Pizza,Pizza,9.49,Large,7,Mark Wilson,Yes,"9872 Church Ave, Brooklyn, NY"
W45SEADDU8,2024-06-01,ExtraMostBestest Cheese,Pizza,10.49,Large,6,Betty Hernandez,Yes,"2095 Nostrand Ave, Brooklyn, NY"
U6Q74VPAK2,2024-02-05,ExtraMostBestest Pepperoni,Pizza,10.49,Large,1,John Jones,No,
OSYJFZ2VI3,2024-04-29,Classic Cheese Pizza,Pizza,8.99,Large,2,Joseph Martinez,Yes,"6103 Kings Hwy, Brooklyn, NY"
FQHDCSWQ0Y,2024-02-21,Mountain Dew 2 Liter,Beverage,3.29,2L,3,Daniel Garcia,Yes,"3324 Utica Ave, Brooklyn, NY"
U14DT1N5JQ,2024-09-01,Classic Pepperoni Pizza,Pizza,9.49,Large,5,Ashley Martin,Yes,"9691 Ocean Pkwy, Brooklyn, NY"
ZMTVC9Z076,2024-05-28,Caesar Wings,Wings,8.99,8pc,2,Daniel Anderson,Yes,"9094 Kings Hwy, Brooklyn, NY"
S1BUJLZ84G,2024-12-04,Classic Pepperoni Pizza,Pizza,9.49,Large,4,Jessica Anderson,Yes,"6125 Kings Hwy, Brooklyn, NY"
2GNG9O25RJ,2024-08-28,Classic Cheese Pizza,Pizza,8.99,Large,4,Sandra Jackson,Yes,"1396 Bedford Ave, Brooklyn, NY"
87OXEF4A5P,2024-08-20,2 Liter Pepsi,Beverage,3.29,2L,5,John Wilson,Yes,"321 Fulton St, Brooklyn, NY"
5QAXNZIW3K,2024-06-11,ExtraMostBestest Cheese,Pizza,10.49,Large,6,William Smith,No,
VIHY401GW7,2024-06-02,Classic Pepperoni Pizza,Pizza,9.49,Large,9,Charles Smith,Yes,"2564 Court St, Brooklyn, NY"
DHEXHIGD6B,2024-12-19,Veggie Pizza,Pizza,12.49,Large,4,William Johnson,Yes,"3673 Court St, Brooklyn, NY"
8HYRYI0C3T,2024-03-12,3 Meat Treat Pizza,Pizza,12.99,Large,2,Barbara Jackson,Yes,"523 Eastern Pkwy, Brooklyn, NY"
5QBOOQKSC4,2024-10-26,Crazy Bread,Sides,4.99,Regular,9,James Hernandez,Yes,"8578 Court St, Brooklyn, NY"
722E4HQ46V,2024-11-16,Deep Dish Pepperoni,Pizza,11.99,Regular,5,William Anderson,Yes,"4876 Eastern Pkwy, Brooklyn, NY"
NSCUIECHZS,2024-02-20,Deep Dish Cheese,Pizza,11.49,Regular,4,Charles Anderson,Yes,"5535 Fulton St, Brooklyn, NY"
U08WM20USX,2024-02-04,Crazy Bread,Sides,4.99,Regular,9,James Martin,No,
QW64JOCIX4,2024-06-27,Crazy Bread,Sides,4.99,Regular,6,Mark Martinez,Yes,"4915 Fulton St, Brooklyn, NY"
C54X6RL5QR,2024-03-27,Mountain Dew 2 Liter,Beverage,3.29,2L,4,Sandra Hernandez,No,
BMK9AL7TNG,2024-03-23,2 Liter Pepsi,Beverage,3.29,2L,7,Thomas Wilson,No,
ZWDYKM7O1I,2024-12-26,Italian Cheese Bread,Sides,6.49,Regular,6,Elizabeth Rodriguez,Yes,"6570 Atlantic Ave, Brooklyn, NY"
9HRKAWFBAL,2024-01-04,Classic Pepperoni Pizza,Pizza,9.49,Large,1,Daniel Garcia,Yes,"6737 Kings Hwy, Brooklyn, NY"
EUPMSWRX65,2024-10-08,Italian Cheese Bread,Pizza,6.49,Regular,4,Jennifer Gonzalez,Yes,"9430 Nostrand Ave, Brooklyn, NY"
4BX9524SMG,2024-08-04,2 Liter Pepsi,Beverage,3.29,2L,6,Michael Rodriguez,Yes,"8207 Ocean Pkwy, Brooklyn, NY"
86UUMA2F7U,2024-01-08,3 Meat Treat Pizza,Pizza,12.99,Large,4,Michael Jackson,Yes,"525 Flatbush Ave, Brooklyn, NY"
I9695R4FM3,2024-02-17,Classic Cheese Pizza,Pizza,8.99,Large,7,James Martinez,Yes,"9703 Coney Island Ave, Brooklyn, NY"
2TNPM7C239,2024-06-24,Deep Dish Pepperoni,Pizza,11.99,Regular,8,Matthew Garcia,No,
F3YS9VRCGY,2024-05-20,Supreme Pizza,Pizza,13.99,Large,3,Robert Smith,No,
YQGFTGXQ70,2024-01-30,3 Meat Treat Pizza,Pizza,12.99,Large,3,Anthony Taylor,Yes,"1978 Flatbush Ave, Brooklyn, NY"
30TB8TVD9S,2024-08-14,Classic Pepperoni Pizza,Pizza,9.49,Large,3,Nancy Smith,Yes,"2873 Court St, Brooklyn, NY"
